customer_id,age,annual_income,balance,spending_score,tenure_years,num_products,true_segment
C101605,48,4771.84,6912.26,45.5,10.2,2,Fidele
C101606,32,2516.02,2196.12,51.7,2.2,1,Risque
C101607,70,6985.77,25247.99,31.1,7.8,3,Fidele
C101608,31,7276.87,22298.37,50.8,8.8,3,Fidele
C101609,19,7366.1,19488.72,25.6,8.1,3,Fidele
C101610,40,5191.76,22887.13,42.0,8.6,2,Fidele
C101611,18,5655.39,2145.76,22.9,1.2,1,Occasionnel
C101612,23,2752.87,1475.77,0.0,1.1,2,Occasionnel
C101613,37,8797.36,16726.26,85.7,6.2,2,Fidele
C101614,31,3956.6,2260.36,56.7,1.2,1,Occasionnel
C101615,48,6821.53,15264.78,50.4,6.5,1,Fidele
C101616,46,13551.24,53278.76,78.4,12.7,3,Premium
C101617,26,3356.16,970.87,17.3,2.5,1,Occasionnel
C101618,18,2649.87,348.46,16.7,0.0,1,Risque
C101619,36,14796.1,81552.81,87.0,11.8,4,Premium
C101620,53,7882.15,18064.92,37.9,8.1,3,Fidele
C101621,30,5126.97,6923.92,43.5,0.9,1,Occasionnel
C101622,29,3280.47,2037.74,19.8,1.7,1,Occasionnel
C101623,45,14760.58,76375.53,82.0,16.0,5,Premium
C101624,39,4607.12,16286.37,55.3,2.1,2,Fidele
C101625,33,5137.72,5317.89,38.5,3.1,1,Occasionnel
C101626,37,6643.34,37444.24,44.2,12.5,1,Fidele
C101627,46,9194.59,27294.97,65.4,14.5,2,Fidele
C101628,37,8940.36,12252.25,44.3,8.5,3,Fidele
C101629,36,5405.41,36290.37,58.2,10.0,3,Fidele
C101630,52,5908.88,16537.15,41.2,11.2,3,Fidele
C101631,34,2065.22,-327.68,24.4,2.2,1,Risque
C101632,22,4891.69,5054.35,29.3,1.5,2,Occasionnel
C101633,32,3437.13,3725.86,45.0,2.7,1,Occasionnel
C101634,18,1356.36,-781.12,16.9,1.9,1,Risque
C101635,55,5022.63,20235.64,86.2,4.0,2,Fidele
C101636,53,5687.17,27179.34,61.0,10.8,3,Fidele
C101637,18,1041.82,-571.32,16.7,0.0,2,Risque
C101638,38,4201.86,4240.09,53.3,6.7,2,Fidele
C101639,21,6744.58,2728.64,26.8,0.3,1,Occasionnel
C101640,27,2882.15,3387.56,20.2,1.6,1,Occasionnel
C101641,45,18130.07,73567.03,66.0,12.3,3,Premium
C101642,18,6723.65,18103.79,51.5,14.9,2,Fidele
C101643,38,8266.28,15413.33,48.4,7.4,1,Fidele
C101644,31,5429.89,21640.64,45.9,10.7,3,Fidele
C101645,38,6818.79,22960.4,45.5,7.5,1,Fidele
C101646,32,6559.0,19381.93,75.1,14.6,3,Fidele
C101647,18,1886.48,4144.34,33.9,1.1,1,Occasionnel
C101648,28,2884.81,113.85,35.6,0.5,2,Risque
C101649,27,5284.15,3200.94,24.3,2.3,1,Occasionnel
C101650,40,9110.24,19010.82,48.4,6.5,2,Fidele
C101651,28,5776.82,28521.05,29.4,11.5,3,Fidele
C101652,25,5849.57,22411.89,41.0,9.9,1,Fidele
C101653,31,21214.26,83975.41,79.1,14.2,5,Premium
C101654,28,3097.42,-365.38,30.0,2.0,1,Risque
C101655,55,5307.96,20331.4,66.1,9.2,2,Fidele
C101656,28,4724.98,21182.96,52.0,8.7,2,Fidele
C101657,25,775.89,-133.5,1.1,1.0,2,Occasionnel
C101658,40,8058.37,34687.11,53.4,6.0,2,Fidele
C101659,40,16472.59,94960.05,67.6,11.9,5,Premium
C101660,51,6729.78,21381.39,69.0,0.2,1,Fidele
C101661,38,6237.73,-636.62,21.0,4.1,1,Occasionnel
C101662,30,4152.63,6017.98,73.0,0.4,4,Occasionnel
C101663,51,7109.62,15884.41,45.7,11.2,3,Fidele
C101664,29,2344.52,972.56,2.5,2.6,1,Risque
C101665,20,2482.22,-1877.45,9.8,1.7,1,Risque
C101666,31,1859.52,-2269.43,2.7,3.1,1,Occasionnel
C101667,50,9549.28,4728.01,62.6,6.5,1,Fidele
C101668,42,22899.56,94031.31,78.9,13.9,5,Premium
C101669,30,1635.75,1792.12,18.6,0.6,1,Risque
C101670,44,9664.16,8528.5,47.0,11.5,1,Fidele
C101671,30,2577.3,3391.37,33.6,2.9,1,Occasionnel
C101672,18,1548.87,2530.04,26.4,2.3,1,Occasionnel
C101673,49,18588.78,91054.57,72.5,4.9,5,Premium
C101674,18,4574.32,3321.6,57.5,2.1,1,Occasionnel
C101675,31,3103.67,-1133.99,14.8,0.0,1,Risque
C101676,27,2009.63,720.07,13.3,3.9,1,Occasionnel
C101677,49,3707.53,16263.79,61.9,9.1,1,Fidele
C101678,38,2572.75,-1618.82,4.9,1.6,1,Risque
C101679,32,4753.13,3701.35,31.5,4.5,2,Occasionnel
C101680,28,3542.76,3412.03,40.3,1.8,2,Occasionnel
C101681,23,3286.95,8522.02,27.3,2.2,2,Occasionnel
C101682,28,4764.02,3259.96,18.5,1.4,2,Occasionnel
C101683,56,8295.67,19132.99,50.3,11.6,3,Fidele
C101684,50,14060.8,75186.59,83.8,9.5,5,Premium
C101685,45,7451.29,15555.03,52.1,10.4,2,Fidele
C101686,27,4935.27,5696.47,29.7,0.8,1,Occasionnel
C101687,36,5718.7,2.63,25.4,2.5,1,Occasionnel
C101688,36,3049.33,5040.19,25.3,2.2,2,Occasionnel
C101689,18,6076.82,22809.15,64.8,0.6,2,Fidele
C101690,26,3955.29,3452.55,44.0,0.4,1,Occasionnel
C101691,30,2061.26,43.92,21.2,0.6,2,Risque
C101692,34,7655.37,15451.94,64.0,9.8,3,Fidele
C101693,30,3047.01,3539.48,36.0,2.5,1,Occasionnel
C101694,32,4244.48,3567.14,38.3,2.3,1,Occasionnel
C101695,33,2832.57,6412.68,35.0,1.4,1,Occasionnel
C101696,48,3547.23,12684.09,53.0,7.0,2,Fidele
C101697,43,3363.85,3510.21,44.4,1.3,1,Occasionnel
C101698,23,3539.3,139.83,1.2,0.6,1,Risque
C101699,30,3371.5,1431.76,49.6,2.4,1,Occasionnel
C101700,18,3274.02,-3105.01,21.3,0.8,1,Risque
C101701,18,656.96,-1221.66,27.3,1.9,1,Risque
C101702,32,9925.28,24901.15,49.3,11.5,3,Fidele
C101703,39,4440.04,1768.12,25.7,3.6,1,Occasionnel
C101704,59,8029.89,30955.16,74.2,9.8,2,Fidele
C101705,31,2558.98,-3758.07,28.7,2.8,1,Risque
C101706,39,18314.85,68660.03,66.6,9.8,4,Premium
C101707,39,5269.6,11142.66,62.1,9.8,2,Fidele
C101708,35,1350.12,-1513.56,18.6,2.0,2,Risque
C101709,41,5829.18,21949.73,50.3,7.2,3,Fidele
C101710,21,4004.43,4634.25,42.3,2.4,1,Occasionnel
C101711,53,3593.71,4759.96,47.2,5.3,4,Fidele
C101712,20,2667.43,-1448.96,35.1,1.0,2,Risque
C101713,30,500.0,-53.81,23.3,0.1,1,Risque
C101714,38,6372.09,8203.69,67.3,6.7,2,Fidele
C101715,25,4759.45,3894.91,10.6,2.8,2,Occasionnel
C101716,42,6034.54,15289.87,56.4,2.6,3,Fidele
C101717,18,3839.51,-60.95,0.0,1.2,2,Occasionnel
C101718,31,3130.37,4029.28,57.4,1.6,1,Occasionnel
C101719,35,4286.92,835.32,25.0,2.6,1,Occasionnel
C101720,50,21823.76,59121.69,80.1,9.0,3,Premium
C101721,51,4349.78,29079.28,53.0,6.2,2,Fidele
C101722,18,2624.22,3876.52,33.8,0.6,3,Occasionnel
C101723,32,4853.74,1388.89,11.6,2.2,1,Occasionnel
C101724,22,8553.4,13770.35,56.4,3.6,2,Fidele
C101725,43,22993.16,68136.87,85.7,11.8,6,Premium
C101726,37,9553.59,13471.2,59.1,3.7,2,Fidele
C101727,26,2736.57,-1681.69,28.5,1.7,1,Risque
C101728,18,19747.57,80393.0,89.1,12.5,2,Premium
C101729,50,6945.28,20288.7,54.3,8.3,2,Fidele
C101730,34,3354.38,-1326.57,12.6,2.7,1,Risque
C101731,40,15102.7,64274.28,72.4,11.6,3,Premium
C101732,35,3571.8,2437.04,10.9,2.5,1,Occasionnel
C101733,41,6388.71,20296.67,69.4,9.6,1,Fidele
C101734,36,2367.05,1455.83,35.2,2.0,2,Risque
C101735,34,4306.78,1910.38,19.3,2.0,2,Occasionnel
C101736,18,1102.34,2596.29,20.0,1.2,1,Risque
C101737,58,7869.97,13718.95,70.1,7.9,4,Fidele
C101738,20,4330.04,6037.83,39.6,2.3,1,Occasionnel
C101739,36,6402.32,3803.7,22.3,2.1,2,Occasionnel
C101740,21,6960.72,35889.77,61.4,6.5,1,Fidele
C101741,20,4835.64,17877.09,71.5,5.2,2,Fidele
C101742,56,14133.23,81921.14,80.2,9.3,5,Premium
C101743,37,4847.64,-1881.36,35.8,0.5,2,Risque
C101744,30,4572.38,5522.23,25.0,1.4,1,Occasionnel
C101745,35,4109.83,8790.43,18.8,0.8,1,Occasionnel
C101746,29,2961.44,3093.61,47.5,1.9,2,Occasionnel
C101747,33,5203.58,6003.98,43.0,3.3,1,Occasionnel
C101748,49,5694.64,20908.68,55.1,7.0,2,Fidele
C101749,50,6407.13,16785.76,63.3,5.5,1,Fidele
C101750,39,3594.69,1601.09,22.7,3.0,1,Occasionnel
C101751,38,7496.37,23519.77,67.1,7.8,2,Fidele
C101752,30,3887.15,1028.89,33.6,1.3,1,Risque
C101753,28,1711.78,5509.76,40.3,1.7,1,Occasionnel
C101754,45,7018.67,29879.66,67.2,3.4,2,Fidele
C101755,32,3707.37,1384.98,26.3,1.6,1,Occasionnel
C101756,28,17304.28,60690.87,81.8,7.1,6,Premium
C101757,23,1862.73,81.71,22.6,2.2,2,Risque
C101758,23,2186.77,-3108.18,24.1,1.2,2,Risque
C101759,28,500.0,-1686.76,18.2,0.9,2,Risque
C101760,49,7420.74,33309.31,66.0,10.1,1,Fidele
C101761,30,3950.34,13901.87,62.6,6.3,2,Fidele
C101762,32,8330.44,28806.36,78.5,9.1,2,Fidele
C101763,46,21695.9,46780.16,95.5,14.4,4,Premium
C101764,61,16735.08,96388.12,65.2,11.4,5,Premium
C101765,37,16818.13,70511.71,70.9,5.9,2,Premium
C101766,23,3068.08,-5041.75,11.8,0.3,3,Risque
C101767,45,15205.59,63259.33,100.0,9.2,4,Premium
C101768,32,13688.44,58123.06,77.3,3.0,2,Premium
C101769,40,4287.23,2963.17,24.9,1.6,2,Occasionnel
C101770,29,2772.24,4073.76,29.3,1.6,1,Occasionnel
C101771,21,3822.73,4388.46,39.6,2.3,2,Occasionnel
C101772,35,3892.78,454.9,16.6,3.1,1,Occasionnel
C101773,20,856.91,-14.65,26.0,3.6,1,Risque
C101774,41,3916.14,1265.96,37.5,4.3,1,Occasionnel
C101775,40,5851.96,4222.9,67.5,1.2,2,Occasionnel
C101776,36,2032.66,2264.57,32.7,2.7,1,Occasionnel
C101777,42,7006.83,24397.45,48.5,10.7,3,Fidele
C101778,51,12105.42,27796.29,53.1,9.0,1,Fidele
C101779,26,6224.73,19264.97,52.4,10.4,1,Fidele
C101780,38,7646.92,18503.67,50.6,1.8,3,Fidele
C101781,18,7050.7,205.3,30.5,2.5,1,Occasionnel
C101782,37,12658.44,27485.72,31.1,6.5,1,Fidele
C101783,45,7388.18,27637.54,71.5,11.3,1,Fidele
C101784,40,6864.74,32525.76,42.7,9.5,1,Fidele
C101785,25,3950.75,2858.05,28.7,1.7,1,Occasionnel
C101786,33,5026.16,21588.38,57.0,13.5,2,Fidele
C101787,25,4870.32,2762.06,37.2,1.0,1,Occasionnel
C101788,22,3299.64,-2115.19,25.4,0.1,2,Risque
C101789,61,14351.46,88460.72,61.1,10.1,5,Premium
C101790,30,4191.75,3353.83,5.8,2.3,2,Occasionnel
C101791,55,10056.53,19144.68,37.9,13.1,2,Fidele
C101792,34,4681.8,321.17,62.4,8.9,2,Fidele
C101793,44,1410.96,4058.48,55.5,4.1,1,Occasionnel
C101794,19,3731.13,-299.11,3.8,0.0,1,Risque
C101795,36,7854.24,7109.92,45.6,7.2,1,Fidele
C101796,21,2415.13,3931.3,44.7,2.3,2,Occasionnel
C101797,21,6052.89,16845.99,41.4,5.1,3,Fidele
C101798,48,3213.59,1463.65,20.3,1.2,1,Occasionnel
C101799,27,5490.58,2178.34,30.5,1.8,2,Occasionnel
C101800,24,1923.52,4855.58,21.6,0.9,3,Occasionnel
C101801,37,2716.39,1913.63,34.5,2.0,1,Occasionnel
C101802,44,15541.7,107498.15,74.2,9.2,2,Premium
C101803,37,4247.28,2209.82,30.9,2.7,1,Occasionnel
C101804,35,4709.28,-8.54,33.4,1.3,1,Occasionnel
C101805,24,4664.08,2942.64,14.6,0.0,1,Occasionnel
C101806,45,21872.4,71938.52,52.3,7.7,3,Premium
C101807,31,6621.33,11191.53,57.3,6.6,3,Fidele
C101808,46,4152.14,26513.04,46.6,6.8,1,Fidele
C101809,59,14041.14,75688.73,82.4,16.3,5,Premium
C101810,44,9686.25,9519.83,48.1,6.2,1,Fidele
C101811,47,6444.41,15989.57,57.1,5.2,3,Fidele
C101812,34,2523.99,3690.54,22.8,2.3,2,Occasionnel
C101813,47,4569.82,16303.79,64.6,9.2,4,Fidele
C101814,22,1603.01,-950.99,47.2,1.5,1,Occasionnel
C101815,24,4808.59,859.5,22.0,1.2,1,Occasionnel
C101816,29,6149.69,156.54,0.0,1.2,1,Occasionnel
C101817,65,9505.38,29637.94,45.2,13.1,1,Fidele
C101818,31,5991.73,15134.09,43.1,10.8,3,Fidele
C101819,23,3482.05,4576.7,27.7,2.4,1,Occasionnel
C101820,40,2415.68,3356.43,19.2,1.2,1,Risque
C101821,21,7669.21,23619.3,55.3,7.0,4,Fidele
C101822,38,2282.97,-824.7,66.2,1.6,1,Occasionnel
C101823,25,3355.18,2842.63,42.7,2.9,1,Occasionnel
C101824,28,4591.09,4435.72,21.2,3.0,3,Occasionnel
C101825,52,15210.45,101432.64,88.1,5.4,5,Premium
C101826,23,3650.29,3375.64,29.2,1.7,1,Occasionnel
C101827,27,8682.83,21565.65,61.5,11.0,1,Fidele
C101828,29,1222.66,1889.71,28.7,0.8,3,Risque
C101829,32,7948.07,27226.31,72.6,9.0,4,Fidele
C101830,28,2606.73,26801.72,42.1,7.9,2,Fidele
C101831,48,3998.82,-1650.51,34.7,2.0,2,Risque
C101832,41,8390.71,19732.48,51.2,7.7,2,Fidele
C101833,55,6798.77,6429.64,69.1,7.4,1,Fidele
C101834,58,6341.94,18146.07,78.7,10.0,3,Fidele
C101835,36,11538.49,43791.09,70.9,12.8,4,Premium
C101836,39,17866.52,119337.37,75.3,18.7,5,Premium
C101837,46,6781.85,19840.35,43.1,8.4,3,Fidele
C101838,38,6110.79,2120.08,40.2,1.5,1,Occasionnel
C101839,25,5387.46,3692.94,3.7,2.1,1,Occasionnel
C101840,50,20466.72,128882.01,89.2,14.3,5,Premium
C101841,39,4276.51,5073.95,17.2,1.9,1,Occasionnel
C101842,66,3779.93,22288.07,46.1,5.8,4,Fidele
C101843,31,2502.6,-2013.17,27.3,2.1,1,Risque
C101844,36,7384.34,14099.56,59.6,5.7,3,Fidele
C101845,39,1068.52,2784.78,36.0,0.2,1,Occasionnel
C101846,20,4271.22,29127.21,48.1,8.9,2,Fidele
C101847,26,2961.6,-1477.87,53.9,3.9,2,Occasionnel
C101848,53,6428.32,20108.96,45.9,9.3,5,Fidele
C101849,30,3177.97,5295.47,23.4,2.7,2,Occasionnel
C101850,18,7312.53,12636.02,57.9,7.1,3,Fidele
C101851,33,2611.87,1439.47,4.8,0.0,2,Risque
C101852,26,2880.08,3800.53,53.5,1.5,1,Occasionnel
C101853,34,4286.23,2933.85,18.7,0.1,2,Occasionnel
C101854,28,4317.16,-960.74,0.0,1.8,2,Occasionnel
C101855,18,1382.16,-2007.2,9.5,0.2,1,Risque
C101856,31,9148.07,16334.18,73.6,4.6,3,Fidele
C101857,46,5360.77,35428.34,39.3,11.8,1,Fidele
C101858,39,9903.17,25315.02,73.0,11.1,1,Fidele
C101859,38,8893.71,28387.65,48.1,2.0,1,Fidele
C101860,27,1488.89,2403.38,41.2,1.4,2,Occasionnel
C101861,26,2731.66,986.68,16.5,0.1,1,Risque
C101862,29,2256.5,3603.8,34.0,1.8,1,Risque
C101863,30,5206.9,1249.05,38.1,1.9,1,Occasionnel
C101864,18,4024.19,567.44,41.0,0.0,2,Occasionnel
C101865,22,905.81,513.13,13.9,1.4,1,Risque
C101866,24,4107.99,1276.02,30.6,0.6,1,Risque
C101867,26,6141.18,11667.3,59.1,12.0,1,Fidele
C101868,29,4536.46,2727.1,40.5,1.5,1,Occasionnel
C101869,35,5117.24,1928.07,32.9,1.6,1,Occasionnel
C101870,40,4782.5,14489.36,74.1,7.4,3,Fidele
C101871,52,4112.37,14548.62,58.9,8.6,2,Fidele
C101872,32,4610.95,1102.04,13.8,1.2,1,Risque
C101873,32,3721.84,-1335.65,25.3,0.0,2,Risque
C101874,18,3542.6,-64.71,10.6,0.3,1,Risque
C101875,31,2849.55,2059.8,26.1,1.8,3,Occasionnel
C101876,40,7543.51,21475.15,51.4,11.4,1,Fidele
C101877,30,5525.43,18607.99,63.6,13.0,2,Fidele
C101878,38,5888.36,4479.25,26.7,1.8,1,Occasionnel
C101879,27,3787.31,3511.14,23.1,2.1,1,Occasionnel
C101880,26,6268.82,2008.97,24.0,3.5,1,Occasionnel
C101881,21,2659.1,1755.24,2.8,1.5,1,Occasionnel
C101882,25,9398.71,16084.04,52.9,11.0,2,Fidele
C101883,27,6157.37,2090.28,11.8,1.1,1,Occasionnel
C101884,30,5640.95,17087.44,61.3,8.7,3,Fidele
C101885,45,5198.66,13647.72,52.5,3.9,1,Fidele
C101886,39,21497.99,25873.25,62.5,9.9,4,Premium
C101887,44,7467.25,18561.29,65.3,1.9,2,Fidele
C101888,31,4618.12,-1934.65,18.1,0.0,3,Risque
C101889,30,5627.91,28905.72,38.3,10.6,2,Fidele
C101890,18,7017.1,7894.89,42.8,12.0,1,Fidele
C101891,46,2644.02,2505.11,27.5,0.3,1,Occasionnel
C101892,32,7823.17,4168.1,0.0,1.5,1,Occasionnel
C101893,24,15813.46,78049.94,66.8,5.5,3,Premium
C101894,45,8971.98,22771.84,38.1,5.6,4,Fidele
C101895,29,7234.46,31040.74,54.3,7.2,2,Fidele
C101896,25,2572.25,914.88,0.0,0.6,2,Occasionnel
C101897,48,7241.93,18534.5,36.6,6.3,1,Fidele
C101898,44,17297.42,65621.06,77.7,4.6,5,Premium
C101899,30,14385.8,74704.56,72.5,8.4,5,Premium
C101900,22,5584.88,5916.88,25.0,3.0,1,Occasionnel
C101901,61,17112.07,71632.3,77.1,7.3,5,Premium
C101902,18,3456.41,4169.54,28.1,1.9,1,Occasionnel
C101903,31,7410.29,15768.99,46.7,6.2,3,Fidele
C101904,23,5072.53,-2475.86,25.3,2.9,2,Occasionnel
C101905,28,3613.8,27393.85,41.7,11.2,2,Fidele
C101906,42,7783.68,12126.22,72.8,8.7,2,Fidele
C101907,47,16255.86,96235.18,67.4,7.1,4,Premium
C101908,36,3939.21,3170.7,0.0,3.5,3,Occasionnel
C101909,33,1243.0,1434.89,8.7,1.1,1,Risque
C101910,36,15233.06,77748.6,82.1,8.7,3,Premium
C101911,68,7319.86,19818.47,43.1,7.3,1,Fidele
C101912,23,1228.6,-2127.69,34.4,1.1,2,Risque
C101913,27,2363.15,5081.47,53.3,1.1,2,Occasionnel
C101914,49,8785.79,11681.25,39.6,16.0,3,Fidele
C101915,42,8211.62,5039.19,58.0,3.7,4,Fidele
C101916,22,500.0,3777.41,8.5,1.7,1,Occasionnel
C101917,23,7761.37,2175.32,17.7,3.3,2,Occasionnel
C101918,35,4109.54,2877.82,11.1,2.2,3,Occasionnel
C101919,22,2002.73,551.48,13.1,0.0,2,Risque
C101920,44,6596.1,18784.13,75.2,9.6,1,Fidele
C101921,19,9064.79,9892.84,53.6,4.9,2,Fidele
C101922,27,6414.74,19906.64,54.5,7.5,1,Fidele
C101923,18,7494.31,28920.24,70.5,8.4,5,Fidele
C101924,61,6377.7,34834.04,65.5,10.5,3,Fidele
C101925,38,15551.01,61781.86,78.5,9.6,5,Premium
C101926,58,7923.52,20748.23,60.1,7.2,2,Fidele
C101927,29,500.0,3356.64,49.5,2.5,1,Occasionnel
C101928,26,16807.69,76556.3,85.5,11.9,4,Premium
C101929,45,6247.02,28153.73,48.0,6.9,1,Fidele
C101930,25,4453.91,4539.18,36.3,3.0,2,Occasionnel
C101931,28,5034.38,169.81,22.9,2.9,1,Occasionnel
C101932,48,2927.38,1789.96,21.8,2.4,1,Occasionnel
C101933,40,2937.47,6277.16,32.7,3.4,1,Occasionnel
C101934,42,3970.24,3065.89,11.3,1.9,1,Occasionnel
C101935,34,13823.39,90295.68,82.0,5.0,4,Premium
C101936,42,10295.1,23191.7,60.5,7.2,1,Fidele
C101937,18,5803.89,6055.8,35.7,2.5,2,Occasionnel
C101938,21,11034.73,16935.09,38.7,4.8,3,Fidele
C101939,55,14030.01,56325.57,82.1,7.3,4,Premium
C101940,37,8747.88,4601.79,47.5,9.9,1,Fidele
C101941,62,10082.59,33011.94,72.2,8.8,1,Fidele
C101942,42,3921.57,11607.18,70.6,9.3,2,Fidele
C101943,33,4157.24,31062.17,60.2,7.8,2,Fidele
C101944,29,4149.94,8971.19,21.8,1.8,2,Occasionnel
C101945,32,2857.43,1197.58,4.5,1.4,3,Risque
C101946,19,6356.88,24294.46,31.8,7.4,2,Fidele
C101947,18,2148.85,-1237.46,3.7,2.1,3,Risque
C101948,67,21829.45,47075.33,65.5,9.4,3,Premium
C101949,28,1276.01,-1581.49,19.1,0.0,1,Risque
C101950,43,2506.79,-754.54,15.4,0.7,1,Risque
C101951,52,25842.19,119854.86,84.9,9.2,5,Premium
C101952,25,6194.84,2015.93,37.8,3.0,1,Occasionnel
C101953,18,2386.74,-1838.65,26.5,1.5,1,Risque
C101954,35,3509.59,-265.4,17.6,1.0,1,Risque
C101955,33,2553.45,-1875.46,31.7,0.0,1,Risque
C101956,34,5696.83,605.44,37.3,1.3,1,Occasionnel
C101957,44,10182.53,67151.47,76.7,17.3,3,Premium
C101958,38,3656.82,2468.94,21.1,0.3,1,Occasionnel
C101959,33,1644.21,5197.99,0.0,2.7,3,Occasionnel
C101960,23,3659.99,5477.79,26.3,1.0,1,Occasionnel
C101961,57,7082.46,12191.9,40.5,11.5,2,Fidele
C101962,25,4789.72,7543.95,8.3,0.9,1,Occasionnel
C101963,39,6603.59,22495.99,46.8,11.1,3,Fidele
C101964,35,4089.84,2926.39,31.2,3.3,1,Occasionnel
C101965,41,9962.12,77252.94,78.3,10.9,3,Premium
C101966,36,4951.64,3976.11,26.2,3.0,1,Occasionnel
C101967,31,5295.13,1576.46,21.2,1.7,2,Occasionnel
C101968,19,3715.73,37063.29,52.9,12.2,1,Fidele
C101969,31,4796.29,-2013.97,10.6,0.0,1,Occasionnel
C101970,29,9303.18,32285.22,40.0,9.1,3,Fidele
C101971,18,500.0,-1766.83,16.1,0.6,1,Risque
C101972,30,3587.01,2920.69,47.8,2.5,1,Occasionnel
C101973,25,11308.4,15898.3,52.0,12.1,2,Fidele
C101974,38,9561.98,14304.15,76.2,6.8,3,Fidele
C101975,42,9171.05,20801.66,59.8,7.4,3,Fidele
C101976,34,7452.24,18675.89,57.6,11.6,2,Fidele
C101977,33,2962.56,320.35,30.3,0.5,1,Risque
C101978,32,4779.83,692.49,23.2,2.7,1,Occasionnel
C101979,49,5314.01,29597.9,42.8,10.5,1,Fidele
C101980,37,4398.14,426.34,10.5,0.8,1,Risque
C101981,41,7145.06,25916.71,35.3,7.1,1,Fidele
C101982,18,2534.71,-940.27,5.0,0.9,2,Risque
C101983,53,11211.18,6462.07,40.3,4.9,1,Fidele
C101984,36,7353.23,4286.71,65.3,2.5,3,Occasionnel
C101985,22,3684.35,-2969.64,11.8,2.6,1,Risque
C101986,36,6296.02,23669.4,34.8,7.4,2,Fidele
C101987,35,1765.18,-762.79,30.5,2.5,1,Occasionnel
C101988,28,1893.85,1256.29,8.7,0.8,1,Risque
C101989,77,6090.09,18567.27,55.9,5.9,2,Fidele
C101990,35,11171.39,72044.09,90.5,3.5,4,Premium
C101991,30,4730.93,1521.33,35.3,1.8,2,Occasionnel
C101992,33,9214.61,20296.87,59.6,13.2,1,Fidele
C101993,66,14586.85,90961.75,72.8,11.7,6,Premium
C101994,29,9347.37,21991.54,43.4,10.3,1,Fidele
C101995,30,6748.0,3535.36,30.6,1.6,3,Occasionnel
C101996,28,5304.2,29589.83,56.8,5.7,4,Fidele
C101997,37,6477.03,27822.34,72.6,4.9,3,Fidele
C101998,29,2238.12,3744.72,35.1,0.9,1,Occasionnel
C101999,24,5501.65,2905.12,46.4,1.3,3,Occasionnel
C102000,24,5702.08,6734.69,46.6,2.3,1,Occasionnel
C102001,19,5996.19,14002.06,78.5,5.7,1,Fidele
C102002,37,3178.9,-1172.6,7.6,0.0,1,Risque
C102003,34,1784.73,6138.93,3.5,2.3,2,Occasionnel
C102004,43,18583.12,115455.8,93.5,12.2,5,Premium
C102005,23,1606.49,2593.47,24.1,1.1,1,Risque
C102006,44,7139.38,19531.1,64.2,6.3,2,Fidele
C102007,66,17365.01,91598.68,94.4,9.5,2,Premium
C102008,18,9207.37,16411.83,52.9,7.5,2,Fidele
C102009,24,5068.54,1631.35,42.8,2.8,2,Occasionnel
C102010,59,15688.12,49632.7,87.5,5.1,5,Premium
C102011,42,5391.94,6545.23,63.9,11.3,1,Fidele
C102012,28,17115.74,52317.53,70.2,17.0,5,Premium
C102013,24,9179.33,19125.04,71.2,5.1,1,Fidele
C102014,35,7203.3,34758.04,30.9,14.9,2,Fidele
C102015,37,3593.03,6218.82,37.5,0.6,1,Occasionnel
C102016,47,11652.38,6303.65,72.8,5.2,3,Fidele
C102017,38,12231.66,72020.7,58.1,5.7,3,Premium
C102018,30,3909.33,6524.4,30.5,0.3,1,Occasionnel
C102019,68,7637.66,19807.51,48.5,3.8,3,Fidele
C102020,37,3512.57,2752.2,55.7,1.6,1,Occasionnel
C102021,38,14023.51,74635.34,90.8,12.6,1,Premium
C102022,44,14919.62,45560.97,81.1,10.8,4,Premium
C102023,27,6806.16,19550.89,48.6,13.1,1,Fidele
C102024,38,8149.43,22301.88,50.7,12.0,2,Fidele
C102025,31,6325.71,12298.2,58.8,7.5,2,Fidele
C102026,35,5969.03,3090.81,56.3,1.0,1,Occasionnel
C102027,30,3409.45,8599.12,41.7,9.1,1,Fidele
C102028,37,3831.82,2898.56,43.6,2.2,2,Occasionnel
C102029,26,3305.03,1710.0,21.8,0.7,1,Occasionnel
C102030,44,8663.13,96386.82,72.5,12.4,5,Premium
C102031,33,3330.44,1908.66,12.1,3.2,1,Occasionnel
C102032,31,6518.96,8971.22,51.6,9.2,2,Fidele
C102033,50,6487.41,30647.47,61.3,8.4,1,Fidele
C102034,75,10354.76,58273.59,91.7,16.8,6,Premium
C102035,36,3488.52,5638.65,41.3,1.2,1,Occasionnel
C102036,28,2204.2,-698.6,17.4,2.7,1,Risque
C102037,34,10513.74,109866.03,71.4,12.2,3,Premium
C102038,18,2380.7,3874.75,50.4,3.6,2,Occasionnel
C102039,44,3291.8,1891.62,0.0,2.5,1,Occasionnel
C102040,34,3815.37,12138.51,57.6,4.1,3,Fidele
C102041,48,4176.5,1148.01,46.3,0.9,1,Occasionnel
C102042,38,4606.57,1483.78,26.2,4.1,1,Occasionnel
C102043,22,2213.65,-296.33,21.4,0.8,1,Risque
C102044,28,3072.03,-1147.63,25.3,0.6,2,Risque
C102045,47,18056.43,116412.65,75.8,7.8,6,Premium
C102046,67,6853.93,16003.5,59.6,0.6,4,Fidele
C102047,36,5806.06,2672.29,2.9,2.3,3,Occasionnel
C102048,51,15981.42,75034.93,85.2,14.4,2,Premium
